# ACTS Test Suite Generation: Sat Sep 26 20:39:43 EEST 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 4
# Maximum number of values per parameter: 173
# Number of configurations: 21815
mbap_transaction,mbap_protocol,mbap_len,mbap_slave
64512,254,2045,2
64512,255,2046,5
64512,256,2047,8
64512,257,2048,12
64512,258,2049,15
64512,259,2050,16
64512,260,2051,18
64512,261,2052,20
64512,507,4092,31
64512,508,4093,34
64512,509,4094,35
64512,510,4095,37
64512,511,4096,59
64512,512,4097,60
64512,513,4098,61
64512,514,4099,62
64512,515,8190,64
64512,516,8191,66
64512,517,8192,67
64512,1019,8193,68
64512,1021,8194,124
64512,1022,8195,126
64512,1023,32764,17
64512,1024,32765,21
64512,1025,32766,29
64512,1026,32767,14
64512,1027,32768,10
64512,1028,32769,62
64512,1029,32770,12
64512,2041,32771,32
64512,2042,32772,63
64512,2043,32773,28
64512,2044,65530,35
64512,2045,65531,123
64512,2046,65532,11
64512,2047,65533,1
64512,2048,65534,65
64512,2049,65535,66
64512,2050,0,251
64512,2051,1,7
64512,2052,2,252
64512,4091,3,11
64512,4092,4,255
64512,4093,5,1
64512,4094,6,18
64512,4095,7,123
64512,4096,8,34
64512,4097,9,67
64512,4098,10,5
64512,4099,11,255
64512,4100,12,1
64512,4101,13,18
64512,8187,14,27
64512,8188,15,127
64512,8189,16,8
64512,8190,32,16
64512,8191,1462,62
64512,8192,32767,27
64512,8193,1023,3
64512,8194,254,31
64512,8195,65531,34
64512,8196,8190,13
64512,8197,65533,60
64512,16379,129,34
64512,16380,4095,14
64512,16381,1458,251
64512,16382,1022,65
64512,16383,1026,6
64512,16384,128,16
64512,16385,1026,33
64512,16386,252,6
64512,16387,11,18
64512,16388,4093,133
64512,16389,1461,14
64512,32763,32768,129
64512,32764,65533,251
64512,32765,32765,3
64512,32766,65530,66
64512,32767,265,63
64512,32768,65533,15
64512,32769,125,30
64512,32770,4093,6
64512,32771,129,36
64512,32772,265,21
64512,32773,8193,255
64512,65280,126,133
64512,65530,125,28
64512,65531,15,9
64512,65532,1461,252
64512,65533,8,62
64512,65534,129,1
64512,65535,1,252
65024,0,64,36
65024,1,124,130
65024,2,125,133
65024,3,126,3
65024,4,127,4
65024,5,128,6
65024,6,129,7
65024,7,251,9
65024,8,252,10
65024,9,253,11
65024,10,254,13
65024,31,255,19
65024,32,256,27
65024,33,257,28
65024,34,258,30
65024,61,259,32
65024,62,260,33
65024,63,261,63
65024,64,262,65
65024,65,263,69
65024,66,264,123
65024,67,265,125
65024,68,1021,127
65024,69,1022,128
65024,125,1023,129
65024,126,1024,131
65024,127,1025,132
65024,128,1026,251
65024,129,1027,252
65024,130,1458,253
65024,131,1459,254
65024,251,1460,255
65024,252,1461,0
65024,253,1462,1
65024,254,2045,2
65024,255,2046,5
65024,256,2047,8
65024,257,2048,12
65024,258,2049,15
65024,259,2050,16
65024,260,2051,18
65024,261,2052,20
65024,507,4092,31
65024,508,4093,34
65024,509,4094,35
65024,510,4095,37
65024,511,4096,59
65024,512,4097,60
65024,513,4098,61
65024,514,4099,62
65024,515,8190,64
65024,516,8191,66
65024,517,8192,67
65024,1019,8193,68
65024,1021,8194,124
65024,1022,8195,126
65024,1023,32764,17
65024,1024,32765,21
65024,1025,32766,29
65024,1026,32767,14
65024,1027,32768,66
65024,1028,32769,63
65024,1029,32770,129
65024,2041,32771,130
65024,2042,32772,131
65024,2043,32773,127
65024,2044,65530,10
65024,2045,65531,67
65024,2046,65532,69
65024,2047,65533,14
65024,2048,65534,19
65024,2049,65535,132
65024,2050,0,129
65024,2051,1,124
65024,2052,2,15
65024,4091,3,123
65024,4092,4,28
65024,4093,5,63
65024,4094,6,251
65024,4095,7,60
65024,4096,8,133
65024,4097,9,31
65024,4098,10,127
65024,4099,11,129
65024,4100,12,34
65024,4101,13,33
65024,8187,14,20
65024,8188,15,21
65024,8189,16,32
65024,8190,32,123
65024,8191,15,130
65024,8192,251,15
65024,8193,124,8
65024,8194,1,66
65024,8195,8191,27
65024,8196,1,28
65024,8197,252,131
65024,16379,2048,132
65024,16380,4097,66
65024,16381,5,12
65024,16382,8190,36
65024,16383,3,19
65024,16384,32767,17
65024,16385,32770,131
65024,16386,3,0
65024,16387,2045,31
65024,16388,32771,63
65024,16389,263,128
65024,32763,1024,10
65024,32764,125,127
65024,32765,2049,65
65024,32766,1023,129
65024,32767,4094,131
65024,32768,8194,6
65024,32769,11,17
65024,32770,15,254
65024,32771,1022,5
65024,32772,32764,37
65024,32773,251,10
65024,65280,5,14
65024,65530,32764,59
65024,65531,65530,126
65024,65532,7,2
65024,65533,4099,15
65024,65534,65533,133
65024,65535,8190,9
65280,0,64,36
65280,1,124,130
65280,2,125,133
65280,3,126,3
65280,4,127,4
65280,5,128,6
65280,6,129,7
65280,7,251,9
65280,8,252,10
65280,9,253,11
65280,10,254,13
65280,31,255,19
65280,32,256,27
65280,33,257,28
65280,34,258,30
65280,61,259,32
65280,62,260,33
65280,63,261,63
65280,64,262,65
65280,65,263,69
65280,66,264,123
65280,67,265,125
65280,68,1021,127
65280,69,1022,128
65280,125,1023,129
65280,126,1024,131
65280,127,1025,132
65280,128,1026,251
65280,129,1027,252
65280,130,1458,253
65280,131,1459,254
65280,251,1460,255
65280,252,1461,0
65280,253,1462,1
65280,254,2045,2
65280,255,2046,5
65280,256,2047,8
65280,257,2048,12
65280,258,2049,15
65280,259,2050,16
65280,260,2051,18
65280,261,2052,20
65280,507,4092,31
65280,508,4093,34
65280,509,4094,35
65280,510,4095,37
65280,511,4096,59
65280,512,4097,60
65280,513,4098,61
65280,514,4099,62
65280,515,8190,64
65280,516,8191,66
65280,517,8192,67
65280,1019,8193,68
65280,1021,8194,124
65280,1022,8195,126
65280,1023,32764,17
65280,1024,32765,21
65280,1025,32766,29
65280,1026,32767,14
65280,1027,32768,7
65280,1028,32769,1
65280,1029,32770,131
65280,2041,32771,124
65280,2042,32772,15
65280,2043,32773,33
65280,2044,65530,60
65280,2045,65531,132
65280,2046,65532,15
65280,2047,65533,32
65280,2048,65534,19
65280,2049,65535,1
65280,2050,0,68
65280,2051,1,21
65280,2052,2,19
65280,4091,3,6
65280,4092,4,66
65280,4093,5,62
65280,4094,6,125
65280,4095,7,4
65280,4096,8,35
65280,4097,9,132
65280,4098,10,69
65280,4099,11,37
65280,4100,12,0
65280,4101,13,132
65280,8187,14,21
65280,8188,15,13
65280,8189,16,10
65280,8190,32,254
65280,8191,263,28
65280,8192,1,30
65280,8193,4094,129
65280,8194,1021,123
65280,8195,4098,9
65280,8196,10,124
65280,8197,8192,68
65280,16379,1022,1
65280,16380,1,251
65280,16381,5,30
65280,16382,258,33
65280,16383,0,31
65280,16384,258,30
65280,16385,2045,33
65280,16386,2052,61
65280,16387,7,17
65280,16388,32768,59
65280,16389,32766,64
65280,32763,6,19
65280,32764,65532,20
65280,32765,32770,255
65280,32766,258,30
65280,32767,4095,68
65280,32768,2050,8
65280,32769,1024,251
65280,32770,6,251
65280,32771,65533,33
65280,32772,264,64
65280,32773,65530,63
65280,65280,3,1
65280,65530,32,13
65280,65531,4095,19
65280,65532,4098,130
65280,65533,8192,7
65280,65534,1021,18
65280,65535,9,9
65408,0,64,36
65408,1,124,130
65408,2,125,133
65408,3,126,3
65408,4,127,4
65408,5,128,6
65408,6,129,7
65408,7,251,9
65408,8,252,10
65408,9,253,11
65408,10,254,13
65408,31,255,19
65408,32,256,27
65408,33,257,28
65408,34,258,30
65408,61,259,32
65408,62,260,33
65408,63,261,63
65408,64,262,65
65408,65,263,69
65408,66,264,123
65408,67,265,125
65408,68,1021,127
65408,69,1022,128
65408,125,1023,129
65408,126,1024,131
65408,127,1025,132
65408,128,1026,251
65408,129,1027,252
65408,130,1458,253
65408,131,1459,254
65408,251,1460,255
65408,252,1461,0
65408,253,1462,1
65408,254,2045,2
65408,255,2046,5
65408,256,2047,8
65408,257,2048,12
65408,258,2049,15
65408,259,2050,16
65408,260,2051,18
65408,261,2052,20
65408,507,4092,31
65408,508,4093,34
65408,509,4094,35
65408,510,4095,37
65408,511,4096,59
65408,512,4097,60
65408,513,4098,61
65408,514,4099,62
65408,515,8190,64
65408,516,8191,66
65408,517,8192,67
65408,1019,8193,68
65408,1021,8194,124
65408,1022,8195,126
65408,1023,32764,17
65408,1024,32765,21
65408,1025,32766,29
65408,1026,32767,14
65408,1027,32768,31
65408,1028,32769,2
65408,1029,32770,67
65408,2041,32771,67
65408,2042,32772,125
65408,2043,32773,255
65408,2044,65530,35
65408,2045,65531,15
65408,2046,65532,13
65408,2047,65533,6
65408,2048,65534,3
65408,2049,65535,35
65408,2050,0,7
65408,2051,1,35
65408,2052,2,67
65408,4091,3,21
65408,4092,4,9
65408,4093,5,33
65408,4094,6,69
65408,4095,7,253
65408,4096,8,2
65408,4097,9,32
65408,4098,10,12
65408,4099,11,37
65408,4100,12,19
65408,4101,13,18
65408,8187,14,20
65408,8188,15,65
65408,8189,16,1
65408,8190,32,129
65408,8191,32765,133
65408,8192,2045,28
65408,8193,8193,129
65408,8194,32772,69
65408,8195,129,62
65408,8196,1021,6
65408,8197,32769,4
65408,16379,9,4
65408,16380,32772,1
65408,16381,2048,36
65408,16382,256,15
65408,16383,2046,5
65408,16384,124,9
65408,16385,4095,35
65408,16386,2045,255
65408,16387,32,129
65408,16388,128,36
65408,16389,65533,63
65408,32763,2045,11
65408,32764,10,59
65408,32765,4099,254
65408,32766,255,64
65408,32767,260,255
65408,32768,8191,5
65408,32769,13,62
65408,32770,259,14
65408,32771,8194,132
65408,32772,8193,130
65408,32773,261,30
65408,65280,258,27
65408,65530,32768,32
65408,65531,4098,123
65408,65532,257,59
65408,65533,65535,1
65408,65534,260,253
65408,65535,1026,37
65472,0,64,36
65472,1,124,130
65472,2,125,133
65472,3,126,3
65472,4,127,4
65472,5,128,6
65472,6,129,7
65472,7,251,9
65472,8,252,10
65472,9,253,11
65472,10,254,13
65472,31,255,19
65472,32,256,27
65472,33,257,28
65472,34,258,30
65472,61,259,32
65472,62,260,33
65472,63,261,63
65472,64,262,65
65472,65,263,69
65472,66,264,123
65472,67,265,125
65472,68,1021,127
65472,69,1022,128
65472,125,1023,129
65472,126,1024,131
65472,127,1025,132
65472,128,1026,251
65472,129,1027,252
65472,130,1458,253
65472,131,1459,254
65472,251,1460,255
65472,252,1461,0
65472,253,1462,1
65472,254,2045,2
65472,255,2046,5
65472,256,2047,8
65472,257,2048,12
65472,258,2049,15
65472,259,2050,16
65472,260,2051,18
65472,261,2052,20
65472,507,4092,31
65472,508,4093,34
65472,509,4094,35
65472,510,4095,37
65472,511,4096,59
65472,512,4097,60
65472,513,4098,61
65472,514,4099,62
65472,515,8190,64
65472,516,8191,66
65472,517,8192,67
65472,1019,8193,68
65472,1021,8194,124
65472,1022,8195,126
65472,1023,32764,17
65472,1024,32765,21
65472,1025,32766,29
65472,1026,32767,14
65472,1027,32768,64
65472,1028,32769,124
65472,1029,32770,20
65472,2041,32771,252
65472,2042,32772,12
65472,2043,32773,9
65472,2044,65530,0
65472,2045,65531,1
65472,2046,65532,253
65472,2047,65533,125
65472,2048,65534,59
65472,2049,65535,12
65472,2050,0,68
65472,2051,1,132
65472,2052,2,4
65472,4091,3,128
65472,4092,4,253
65472,4093,5,30
65472,4094,6,254
65472,4095,7,69
65472,4096,8,37
65472,4097,9,18
65472,4098,10,9
65472,4099,11,255
65472,4100,12,32
65472,4101,13,61
65472,8187,14,62
65472,8188,15,69
65472,8189,16,10
65472,8190,32,21
65472,8191,1462,254
65472,8192,32767,21
65472,8193,127,252
65472,8194,2046,20
65472,8195,1023,28
65472,8196,127,21
65472,8197,1462,129
65472,16379,1021,4
65472,16380,12,36
65472,16381,6,3
65472,16382,128,8
65472,16383,4096,10
65472,16384,4096,28
65472,16385,127,30
65472,16386,65531,60
65472,16387,16,128
65472,16388,16,125
65472,16389,3,130
65472,32763,129,11
65472,32764,1462,127
65472,32765,1,67
65472,32766,6,15
65472,32767,126,7
65472,32768,16,125
65472,32769,2050,34
65472,32770,124,253
65472,32771,1461,133
65472,32772,2,30
65472,32773,4099,4
65472,65280,14,126
65472,65530,8193,27
65472,65531,8192,253
65472,65532,8194,251
65472,65533,32773,133
65472,65534,16,1
65472,65535,1023,36
65504,0,64,36
65504,1,124,130
65504,2,125,133
65504,3,126,3
65504,4,127,4
65504,5,128,6
65504,6,129,7
65504,7,251,9
65504,8,252,10
65504,9,253,11
65504,10,254,13
65504,31,255,19
65504,32,256,27
65504,33,257,28
65504,34,258,30
65504,61,259,32
65504,62,260,33
65504,63,261,63
65504,64,262,65
65504,65,263,69
65504,66,264,123
65504,67,265,125
65504,68,1021,127
65504,69,1022,128
65504,125,1023,129
65504,126,1024,131
65504,127,1025,132
65504,128,1026,251
65504,129,1027,252
65504,130,1458,253
65504,131,1459,254
65504,251,1460,255
65504,252,1461,0
65504,253,1462,1
65504,254,2045,2
65504,255,2046,5
65504,256,2047,8
65504,257,2048,12
65504,258,2049,15
65504,259,2050,16
65504,260,2051,18
65504,261,2052,20
65504,507,4092,31
65504,508,4093,34
65504,509,4094,35
65504,510,4095,37
65504,511,4096,59
65504,512,4097,60
65504,513,4098,61
65504,514,4099,62
65504,515,8190,64
65504,516,8191,66
65504,517,8192,67
65504,1019,8193,68
65504,1021,8194,124
65504,1022,8195,126
65504,1023,32764,17
65504,1024,32765,21
65504,1025,32766,29
65504,1026,32767,14
65504,1027,32768,65
65504,1028,32769,129
65504,1029,32770,66
65504,2041,32771,130
65504,2042,32772,3
65504,2043,32773,12
65504,2044,65530,68
65504,2045,65531,3
65504,2046,65532,128
65504,2047,65533,252
65504,2048,65534,66
65504,2049,65535,65
65504,2050,0,130
65504,2051,1,12
65504,2052,2,6
65504,4091,3,123
65504,4092,4,14
65504,4093,5,9
65504,4094,6,127
65504,4095,7,31
65504,4096,8,36
65504,4097,9,8
65504,4098,10,5
65504,4099,11,7
65504,4100,12,125
65504,4101,13,32
65504,8187,14,129
65504,8188,15,19
65504,8189,16,126
65504,8190,32,253
65504,8191,64,28
65504,8192,65534,35
65504,8193,32765,59
65504,8194,15,123
65504,8195,125,6
65504,8196,263,10
65504,8197,256,255
65504,16379,8194,15
65504,16380,10,129
65504,16381,8190,0
65504,16382,127,124
65504,16383,10,4
65504,16384,262,67
65504,16385,126,128
65504,16386,2047,12
65504,16387,2049,7
65504,16388,256,63
65504,16389,253,34
65504,32763,128,6
65504,32764,2052,37
65504,32765,32771,29
65504,32766,2,252
65504,32767,65532,251
65504,32768,8,27
65504,32769,263,253
65504,32770,7,16
65504,32771,5,33
65504,32772,12,13
65504,32773,126,20
65504,65280,2045,132
65504,65530,8192,126
65504,65531,5,33
65504,65532,4096,132
65504,65533,65534,3
65504,65534,1024,124
65504,65535,2050,255
65529,0,64,36
65529,1,124,130
65529,2,125,133
65529,3,126,3
65529,4,127,4
65529,5,128,6
65529,6,129,7
65529,7,251,9
65529,8,252,10
65529,9,253,11
65529,10,254,13
65529,31,255,19
65529,32,256,27
65529,33,257,28
65529,34,258,30
65529,61,259,32
65529,62,260,33
65529,63,261,63
65529,64,262,65
65529,65,263,69
65529,66,264,123
65529,67,265,125
65529,68,1021,127
65529,69,1022,128
65529,125,1023,129
65529,126,1024,131
65529,127,1025,132
65529,128,1026,251
65529,129,1027,252
65529,130,1458,253
65529,131,1459,254
65529,251,1460,255
65529,252,1461,0
65529,253,1462,1
65529,254,2045,2
65529,255,2046,5
65529,256,2047,8
65529,257,2048,12
65529,258,2049,15
65529,259,2050,16
65529,260,2051,18
65529,261,2052,20
65529,507,4092,31
65529,508,4093,34
65529,509,4094,35
65529,510,4095,37
65529,511,4096,59
65529,512,4097,60
65529,513,4098,61
65529,514,4099,62
65529,515,8190,64
65529,516,8191,66
65529,517,8192,67
65529,1019,8193,68
65529,1021,8194,124
65529,1022,8195,126
65529,1023,32764,17
65529,1024,32765,21
65529,1025,32766,29
65529,1026,32767,14
65529,1027,32768,63
65529,1028,32769,63
65529,1029,32770,11
65529,2041,32771,35
65529,2042,32772,19
65529,2043,32773,31
65529,2044,65530,127
65529,2045,65531,18
65529,2046,65532,20
65529,2047,65533,126
65529,2048,65534,253
65529,2049,65535,132
65529,2050,0,252
65529,2051,1,37
65529,2052,2,126
65529,4091,3,19
65529,4092,4,130
65529,4093,5,37
65529,4094,6,19
65529,4095,7,60
65529,4096,8,33
65529,4097,9,127
65529,4098,10,126
65529,4099,11,127
65529,4100,12,64
65529,4101,13,251
65529,8187,14,20
65529,8188,15,37
65529,8189,16,16
65529,8190,32,35
65529,8191,15,64
65529,8192,32768,1
65529,8193,4096,1
65529,8194,125,0
65529,8195,8190,129
65529,8196,65530,1
65529,8197,2046,32
65529,16379,65531,251
65529,16380,252,20
65529,16381,2045,13
65529,16382,1022,35
65529,16383,1021,59
65529,16384,15,254
65529,16385,265,64
65529,16386,8195,16
65529,16387,1024,21
65529,16388,32770,16
65529,16389,129,251
65529,32763,65531,32
65529,32764,4093,10
65529,32765,4095,255
65529,32766,13,69
65529,32767,263,129
65529,32768,4093,29
65529,32769,8195,13
65529,32770,256,60
65529,32771,32,29
65529,32772,1023,4
65529,32773,129,7
65529,65280,255,8
65529,65530,13,15
65529,65531,65531,7
65529,65532,124,60
65529,65533,32,17
65529,65534,260,18
65529,65535,2048,32
65530,0,64,36
65530,1,124,130
65530,2,125,133
65530,3,126,3
65530,4,127,4
65530,5,128,6
65530,6,129,7
65530,7,251,9
65530,8,252,10
65530,9,253,11
65530,10,254,13
65530,31,255,19
65530,32,256,27
65530,33,257,28
65530,34,258,30
65530,61,259,32
65530,62,260,33
65530,63,261,63
65530,64,262,65
65530,65,263,69
65530,66,264,123
65530,67,265,125
65530,68,1021,127
65530,69,1022,128
65530,125,1023,129
65530,126,1024,131
65530,127,1025,132
65530,128,1026,251
65530,129,1027,252
65530,130,1458,253
65530,131,1459,254
65530,251,1460,255
65530,252,1461,0
65530,253,1462,1
65530,254,2045,2
65530,255,2046,5
65530,256,2047,8
65530,257,2048,12
65530,258,2049,15
65530,259,2050,16
65530,260,2051,18
65530,261,2052,20
65530,507,4092,31
65530,508,4093,34
65530,509,4094,35
65530,510,4095,37
65530,511,4096,59
65530,512,4097,60
65530,513,4098,61
65530,514,4099,62
65530,515,8190,64
65530,516,8191,66
65530,517,8192,67
65530,1019,8193,68
65530,1021,8194,124
65530,1022,8195,126
65530,1023,32764,17
65530,1024,32765,21
65530,1025,32766,29
65530,1026,32767,14
65530,1027,32768,123
65530,1028,32769,17
65530,1029,32770,123
65530,2041,32771,30
65530,2042,32772,63
65530,2043,32773,10
65530,2044,65530,32
65530,2045,65531,8
65530,2046,65532,133
65530,2047,65533,123
65530,2048,65534,14
65530,2049,65535,0
65530,2050,0,36
65530,2051,1,37
65530,2052,2,125
65530,4091,3,4
65530,4092,4,123
65530,4093,5,64
65530,4094,6,13
65530,4095,7,32
65530,4096,8,59
65530,4097,9,1
65530,4098,10,67
65530,4099,11,65
65530,4100,12,4
65530,4101,13,33
65530,8187,14,251
65530,8188,15,30
65530,8189,16,10
65530,8190,32,0
65530,8191,32767,130
65530,8192,260,130
65530,8193,32773,60
65530,8194,2047,130
65530,8195,1027,30
65530,8196,4099,9
65530,8197,65530,126
65530,16379,257,129
65530,16380,124,128
65530,16381,32765,127
65530,16382,1021,15
65530,16383,4095,125
65530,16384,65535,30
65530,16385,65532,5
65530,16386,2052,12
65530,16387,1027,255
65530,16388,256,36
65530,16389,1458,17
65530,32763,32770,65
65530,32764,32764,124
65530,32765,9,13
65530,32766,9,19
65530,32767,261,126
65530,32768,8191,14
65530,32769,2052,252
65530,32770,8191,12
65530,32771,8190,18
65530,32772,265,254
65530,32773,8190,64
65530,65280,2052,124
65530,65530,2050,34
65530,65531,265,1
65530,65532,65535,17
65530,65533,127,29
65530,65534,2046,127
65530,65535,4093,16
65531,0,64,36
65531,1,124,130
65531,2,125,133
65531,3,126,3
65531,4,127,4
65531,5,128,6
65531,6,129,7
65531,7,251,9
65531,8,252,10
65531,9,253,11
65531,10,254,13
65531,31,255,19
65531,32,256,27
65531,33,257,28
65531,34,258,30
65531,61,259,32
65531,62,260,33
65531,63,261,63
65531,64,262,65
65531,65,263,69
65531,66,264,123
65531,67,265,125
65531,68,1021,127
65531,69,1022,128
65531,125,1023,129
65531,126,1024,131
65531,127,1025,132
65531,128,1026,251
65531,129,1027,252
65531,130,1458,253
65531,131,1459,254
65531,251,1460,255
65531,252,1461,0
65531,253,1462,1
65531,254,2045,2
65531,255,2046,5
65531,256,2047,8
65531,257,2048,12
65531,258,2049,15
65531,259,2050,16
65531,260,2051,18
65531,261,2052,20
65531,507,4092,31
65531,508,4093,34
65531,509,4094,35
65531,510,4095,37
65531,511,4096,59
65531,512,4097,60
65531,513,4098,61
65531,514,4099,62
65531,515,8190,64
65531,516,8191,66
65531,517,8192,67
65531,1019,8193,68
65531,1021,8194,124
65531,1022,8195,126
65531,1023,32764,17
65531,1024,32765,21
65531,1025,32766,29
65531,1026,32767,14
65531,1027,32768,61
65531,1028,32769,3
65531,1029,32770,9
65531,2041,32771,65
65531,2042,32772,123
65531,2043,32773,32
65531,2044,65530,21
65531,2045,65531,33
65531,2046,65532,128
65531,2047,65533,33
65531,2048,65534,124
65531,2049,65535,15
65531,2050,0,3
65531,2051,1,254
65531,2052,2,13
65531,4091,3,17
65531,4092,4,11
65531,4093,5,63
65531,4094,6,60
65531,4095,7,132
65531,4096,8,34
65531,4097,9,125
65531,4098,10,32
65531,4099,11,62
65531,4100,12,251
65531,4101,13,15
65531,8187,14,12
65531,8188,15,123
65531,8189,16,131
65531,8190,32,21
65531,8191,4094,253
65531,8192,1022,33
65531,8193,64,21
65531,8194,1025,132
65531,8195,10,127
65531,8196,65532,17
65531,8197,4097,29
65531,16379,8192,127
65531,16380,1459,36
65531,16381,2050,125
65531,16382,6,13
65531,16383,1026,13
65531,16384,8,27
65531,16385,258,132
65531,16386,259,33
65531,16387,11,63
65531,16388,65533,254
65531,16389,32767,60
65531,32763,256,3
65531,32764,8192,28
65531,32765,13,18
65531,32766,257,69
65531,32767,8191,33
65531,32768,1462,12
65531,32769,8,124
65531,32770,8191,67
65531,32771,4092,131
65531,32772,13,255
65531,32773,260,63
65531,65280,4095,30
65531,65530,252,21
65531,65531,261,6
65531,65532,260,33
65531,65533,12,252
65531,65534,262,8
65531,65535,65532,60
65532,0,64,36
65532,1,124,130
65532,2,125,133
65532,3,126,3
65532,4,127,4
65532,5,128,6
65532,6,129,7
65532,7,251,9
65532,8,252,10
65532,9,253,11
65532,10,254,13
65532,31,255,19
65532,32,256,27
65532,33,257,28
65532,34,258,30
65532,61,259,32
65532,62,260,33
65532,63,261,63
65532,64,262,65
65532,65,263,69
65532,66,264,123
65532,67,265,125
65532,68,1021,127
