# ACTS Test Suite Generation: Thu Jul 01 10:43:55 EEST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 132
# Number of configurations: 13376
quan,byte_count,Out_value
16389,9,8191
16389,65,8192
16389,2,8193
16389,65,8194
16389,7,10000
16389,63,16381
16389,2,16382
16389,251,16383
16389,130,16384
16389,129,16385
16389,130,16386
16389,64,16387
16389,0,16388
16389,4,20000
16389,64,32763
16389,4,32764
16389,8,32765
16389,252,32766
16389,4,32767
16389,4,32768
16389,4,32769
16389,16,32770
16389,9,32771
16389,132,32772
16389,253,32773
20000,131,1
20000,132,2
20000,252,3
20000,32,4
20000,33,5
20000,65,10
20000,128,16
20000,129,32
20000,130,64
20000,251,125
20000,253,126
20000,254,127
20000,0,128
20000,1,129
20000,2,130
20000,3,131
20000,5,250
20000,7,251
20000,8,252
20000,9,253
20000,10,254
20000,15,255
20000,16,256
20000,17,257
20000,31,258
20000,63,259
20000,64,507
20000,127,508
20000,255,509
20000,4,510
20000,6,511
20000,9,512
20000,252,513
20000,65,514
20000,128,515
20000,253,1000
20000,15,1021
20000,254,1022
20000,9,1023
20000,16,1024
20000,17,1025
20000,9,1026
20000,128,1027
20000,253,1028
20000,9,1436
20000,64,1437
20000,1,1438
20000,17,1439
20000,0,1440
20000,31,1441
20000,1,1442
20000,254,1443
20000,7,1444
20000,2,2040
20000,8,2041
20000,16,2042
20000,5,2043
20000,15,2044
20000,31,2045
20000,17,2046
20000,65,2047
20000,1,2048
20000,132,2049
20000,5,2050
20000,128,2051
20000,31,4091
20000,17,4092
20000,15,4093
20000,15,4094
20000,10,4095
20000,2,4096
20000,32,4097
20000,2,4098
20000,130,4099
20000,15,4100
20000,127,5000
20000,5,8190
20000,5,8191
20000,17,8192
20000,0,8193
20000,130,8194
20000,127,10000
20000,9,16381
20000,65,16382
20000,33,16383
20000,252,16384
20000,129,16385
20000,6,16386
20000,1,16387
20000,129,16388
20000,10,20000
20000,5,32763
20000,132,32764
20000,16,32765
20000,15,32766
20000,33,32767
20000,17,32768
20000,130,32769
20000,33,32770
20000,1,32771
20000,254,32772
20000,0,32773
32763,131,1
32763,132,2
32763,252,3
32763,32,4
32763,33,5
32763,65,10
32763,128,16
32763,129,32
32763,130,64
32763,251,125
32763,253,126
32763,254,127
32763,0,128
32763,1,129
32763,2,130
32763,3,131
32763,5,250
32763,7,251
32763,8,252
32763,9,253
32763,10,254
32763,15,255
32763,16,256
32763,17,257
32763,31,258
32763,63,259
32763,64,507
32763,127,508
32763,255,509
32763,4,510
32763,6,511
32763,130,512
32763,129,513
32763,4,514
32763,3,515
32763,129,1000
32763,64,1021
32763,17,1022
32763,3,1023
32763,129,1024
32763,253,1025
32763,64,1026
32763,129,1027
32763,15,1028
32763,15,1436
32763,255,1437
32763,251,1438
32763,65,1439
32763,16,1440
32763,127,1441
32763,64,1442
32763,253,1443
32763,0,1444
32763,254,2040
32763,31,2041
32763,33,2042
32763,16,2043
32763,2,2044
32763,128,2045
32763,131,2046
32763,8,2047
32763,32,2048
32763,252,2049
32763,9,2050
32763,15,2051
32763,252,4091
32763,130,4092
32763,17,4093
32763,0,4094
32763,3,4096
32763,131,4097
32763,251,4098
32763,131,4099
32763,65,4100
32763,1,5000
32763,0,8190
32763,10,8191
32763,17,8192
32763,129,8193
32763,251,8194
32763,65,10000
32763,9,16381
32763,132,16382
32763,33,16383
32763,132,16384
32763,8,16385
32763,4,16386
32763,5,16387
32763,3,16388
32763,64,20000
32763,127,32763
32763,252,32764
32763,127,32765
32763,252,32766
32763,131,32767
32763,65,32768
32763,1,32769
32763,15,32770
32763,132,32771
32763,7,32772
32763,65,32773
32764,131,1
32764,132,2
32764,252,3
32764,32,4
32764,33,5
32764,65,10
32764,128,16
32764,129,32
32764,130,64
32764,251,125
32764,253,126
32764,254,127
32764,0,128
32764,1,129
32764,2,130
32764,3,131
32764,5,250
32764,7,251
32764,8,252
32764,9,253
32764,10,254
32764,15,255
32764,16,256
32764,17,257
32764,31,258
32764,63,259
32764,64,507
32764,127,508
32764,255,509
32764,4,510
32764,6,511
32764,253,512
32764,132,513
32764,3,514
32764,132,515
32764,131,1000
32764,65,1021
32764,17,1022
32764,131,1023
32764,65,1024
32764,9,1025
32764,32,1026
32764,252,1027
32764,2,1028
32764,1,1436
32764,9,1437
32764,32,1438
32764,1,1439
32764,2,1440
32764,32,1441
32764,254,1442
32764,127,1443
32764,0,1444
32764,10,2040
32764,3,2041
32764,2,2042
32764,127,2043
32764,5,2044
32764,9,2045
32764,127,2046
32764,33,2047
32764,0,2048
32764,64,2049
32764,8,2050
32764,254,2051
32764,63,4091
32764,132,4092
32764,128,4093
32764,63,4094
32764,4,4096
32764,8,4097
32764,252,4098
32764,132,4099
32764,16,4100
32764,32,5000
32764,63,8190
32764,5,8191
32764,127,8192
32764,63,8193
32764,128,8194
32764,3,10000
32764,17,16381
32764,15,16382
32764,17,16383
32764,4,16384
32764,254,16385
32764,6,16386
32764,4,16387
32764,6,16388
32764,132,20000
32764,33,32763
32764,5,32764
32764,15,32765
32764,6,32766
32764,0,32767
32764,10,32768
32764,130,32769
32764,64,32770
32764,132,32771
32764,10,32772
32764,6,32773
32765,131,1
32765,132,2
32765,252,3
32765,32,4
32765,33,5
32765,65,10
32765,128,16
32765,129,32
32765,130,64
32765,251,125
32765,253,126
32765,254,127
32765,0,128
32765,1,129
32765,2,130
32765,3,131
32765,5,250
32765,7,251
32765,8,252
32765,9,253
32765,10,254
32765,15,255
32765,16,256
32765,17,257
32765,31,258
32765,63,259
32765,64,507
32765,127,508
32765,255,509
32765,4,510
32765,6,511
32765,31,512
32765,5,513
32765,132,514
32765,128,515
32765,63,1000
32765,17,1021
32765,3,1022
32765,253,1023
32765,253,1024
32765,130,1025
32765,10,1026
32765,254,1027
32765,33,1028
32765,9,1436
32765,132,1437
32765,131,1438
32765,65,1439
32765,32,1440
32765,64,1441
32765,65,1442
32765,251,1443
32765,9,1444
32765,3,2040
32765,254,2041
32765,2,2042
32765,63,2043
32765,33,2044
32765,15,2045
32765,251,2046
32765,17,2047
32765,130,2048
32765,251,2049
32765,64,2050
32765,16,2051
32765,127,4091
32765,253,4092
32765,128,4093
32765,130,4094
32765,1,4096
32765,64,4097
32765,31,4098
32765,17,4099
32765,16,4100
32765,7,5000
32765,16,8190
32765,130,8191
32765,10,8192
32765,253,8193
32765,9,8194
32765,251,10000
32765,128,16381
32765,253,16382
32765,129,16383
32765,2,16384
32765,63,16385
32765,7,16386
32765,4,16387
32765,1,16388
32765,15,20000
32765,8,32763
32765,31,32764
32765,128,32765
32765,10,32766
32765,252,32767
32765,0,32768
32765,129,32769
32765,8,32770
32765,3,32771
32765,253,32772
32765,33,32773
32766,131,1
32766,132,2
32766,252,3
32766,32,4
32766,33,5
32766,65,10
32766,128,16
32766,129,32
32766,130,64
32766,251,125
32766,253,126
32766,254,127
32766,0,128
32766,1,129
32766,2,130
32766,3,131
32766,5,250
32766,7,251
32766,8,252
32766,9,253
32766,10,254
32766,15,255
32766,16,256
32766,17,257
32766,31,258
32766,63,259
32766,64,507
32766,127,508
32766,255,509
32766,4,510
32766,6,511
32766,254,512
32766,65,513
32766,64,514
32766,65,515
32766,15,1000
32766,63,1021
32766,253,1022
32766,255,1023
32766,129,1024
32766,32,1025
32766,8,1026
32766,16,1027
32766,32,1028
32766,17,1436
32766,6,1437
32766,129,1438
32766,63,1439
32766,5,1440
32766,65,1441
32766,16,1442
32766,16,1443
32766,15,1444
32766,128,2040
32766,2,2041
32766,2,2042
32766,17,2043
32766,1,2044
32766,4,2045
32766,7,2046
32766,251,2047
32766,5,2048
32766,65,2049
32766,128,2050
32766,32,2051
32766,129,4091
32766,63,4092
32766,132,4093
32766,132,4094
32766,10,4096
32766,254,4097
32766,254,4098
32766,131,4099
32766,15,4100
32766,3,5000
32766,3,8190
32766,1,8191
32766,9,8192
32766,132,8193
32766,33,8194
32766,131,10000
32766,17,16381
32766,16,16382
32766,2,16383
32766,9,16384
32766,31,16385
32766,33,16386
32766,0,16387
32766,9,16388
32766,16,20000
32766,7,32763
32766,131,32764
32766,254,32765
32766,1,32766
32766,15,32767
32766,252,32768
32766,63,32769
32766,254,32770
32766,7,32771
32766,3,32772
32766,32,32773
32767,131,1
32767,132,2
32767,252,3
32767,32,4
32767,33,5
32767,65,10
32767,128,16
32767,129,32
32767,130,64
32767,251,125
32767,253,126
32767,254,127
32767,0,128
32767,1,129
32767,2,130
32767,3,131
32767,5,250
32767,7,251
32767,8,252
32767,9,253
32767,10,254
32767,15,255
32767,16,256
32767,17,257
32767,31,258
32767,63,259
32767,64,507
32767,127,508
32767,255,509
32767,4,510
32767,6,511
32767,253,512
32767,132,513
32767,253,514
32767,31,515
32767,2,1000
32767,252,1021
32767,132,1022
32767,132,1023
32767,15,1024
32767,132,1025
32767,130,1026
32767,17,1027
32767,1,1028
32767,6,1436
32767,17,1437
32767,252,1438
32767,127,1439
32767,64,1440
32767,132,1441
32767,252,1442
32767,130,1443
32767,132,1444
32767,0,2040
32767,5,2041
32767,16,2042
32767,252,2043
32767,7,2044
32767,252,2045
32767,15,2046
32767,251,2047
32767,32,2048
32767,127,2049
32767,132,2050
32767,6,2051
32767,16,4091
32767,254,4092
32767,251,4093
32767,4,4094
32767,5,4096
32767,0,4097
32767,254,4098
32767,63,4099
32767,130,4100
32767,0,5000
32767,10,8190
32767,254,8191
32767,130,8192
32767,253,8193
32767,17,8194
32767,7,10000
32767,0,16381
32767,5,16382
32767,4,16383
32767,130,16384
32767,127,16385
32767,33,16386
32767,0,16387
32767,251,16388
32767,16,20000
32767,9,32763
32767,0,32764
32767,0,32765
32767,253,32766
32767,64,32767
32767,4,32768
32767,130,32769
32767,255,32770
32767,5,32771
32767,3,32772
32767,130,32773
32768,131,1
32768,132,2
32768,252,3
32768,32,4
32768,33,5
32768,65,10
32768,128,16
32768,129,32
32768,130,64
32768,251,125
32768,253,126
32768,254,127
32768,0,128
32768,1,129
32768,2,130
32768,3,131
32768,5,250
32768,7,251
32768,8,252
32768,9,253
32768,10,254
32768,15,255
32768,16,256
32768,17,257
32768,31,258
32768,63,259
32768,64,507
32768,127,508
32768,255,509
32768,4,510
32768,6,511
32768,8,512
32768,7,513
32768,9,514
32768,7,515
32768,3,1000
32768,17,1021
32768,5,1022
32768,255,1023
32768,132,1024
32768,129,1025
32768,253,1026
32768,2,1027
32768,8,1028
32768,132,1436
32768,63,1437
32768,129,1438
32768,6,1439
32768,10,1440
32768,32,1441
32768,132,1442
32768,2,1443
32768,33,1444
32768,32,2040
32768,0,2041
32768,15,2042
32768,0,2043
32768,17,2044
32768,16,2045
32768,251,2046
32768,255,2047
32768,2,2048
32768,33,2049
32768,33,2050
32768,2,2051
32768,8,4091
32768,17,4092
32768,4,4093
32768,10,4094
32768,132,4095
32768,3,4097
32768,132,4098
32768,33,4099
32768,255,4100
32768,15,5000
32768,10,8190
32768,10,8191
32768,253,8192
32768,6,8193
32768,131,8194
32768,254,10000
32768,2,16381
32768,15,16382
32768,4,16383
32768,9,16384
32768,9,16385
32768,132,16386
32768,128,16387
32768,17,16388
32768,65,20000
32768,252,32763
32768,0,32764
32768,3,32765
32768,131,32766
32768,15,32767
32768,252,32768
32768,65,32769
32768,63,32770
32768,15,32771
32768,64,32772
32768,4,32773
32769,131,1
32769,132,2
32769,252,3
32769,32,4
32769,33,5
32769,65,10
32769,128,16
32769,129,32
32769,130,64
32769,251,125
32769,253,126
32769,254,127
32769,0,128
32769,1,129
32769,2,130
32769,3,131
32769,5,250
32769,7,251
32769,8,252
32769,9,253
32769,10,254
32769,15,255
32769,16,256
32769,17,257
32769,31,258
32769,63,259
32769,64,507
32769,127,508
32769,255,509
32769,4,510
32769,6,511
32769,253,512
32769,132,513
32769,3,514
32769,33,515
32769,253,1000
32769,3,1021
32769,6,1022
32769,16,1023
32769,32,1024
32769,128,1025
32769,1,1026
32769,31,1027
32769,15,1028
32769,65,1436
32769,251,1437
32769,16,1438
32769,132,1439
32769,5,1440
32769,5,1441
32769,15,1442
32769,16,1443
32769,4,1444
32769,130,2040
32769,31,2041
32769,132,2042
32769,8,2043
32769,0,2044
32769,132,2045
32769,255,2046
32769,127,2047
32769,251,2048
32769,3,2049
32769,5,2050
32769,8,2051
32769,127,4091
32769,10,4092
32769,16,4093
32769,3,4094
32769,33,4095
32769,64,4097
32769,130,4098
32769,251,4099
32769,2,4100
32769,8,5000
32769,5,8190
32769,32,8191
32769,33,8192
32769,1,8193
32769,64,8194
32769,5,10000
32769,15,16381
32769,5,16382
32769,15,16383
32769,254,16384
32769,2,16385
32769,127,16386
32769,130,16387
32769,15,16388
32769,2,20000
32769,10,32763
32769,129,32764
32769,3,32765
32769,130,32766
32769,254,32767
32769,132,32768
32769,8,32769
32769,0,32770
32769,129,32771
32769,130,32772
32769,132,32773
32770,131,1
32770,132,2
32770,252,3
32770,32,4
32770,33,5
32770,65,10
32770,128,16
32770,129,32
32770,130,64
32770,251,125
32770,253,126
32770,254,127
32770,0,128
32770,1,129
32770,2,130
32770,3,131
32770,5,250
32770,7,251
32770,8,252
32770,9,253
32770,10,254
32770,15,255
32770,16,256
32770,17,257
32770,31,258
32770,63,259
32770,64,507
32770,127,508
32770,255,509
32770,4,510
32770,6,511
32770,15,512
32770,130,513
32770,251,514
32770,5,515
32770,16,1000
32770,252,1021
32770,129,1022
32770,10,1023
32770,7,1024
32770,16,1025
32770,9,1026
32770,6,1027
32770,131,1028
32770,255,1436
32770,254,1437
32770,2,1438
32770,31,1439
32770,253,1440
32770,7,1441
32770,127,1442
32770,130,1443
32770,251,1444
32770,130,2040
32770,128,2041
32770,253,2042
32770,5,2043
32770,2,2044
32770,127,2045
32770,65,2046
32770,15,2047
32770,253,2048
32770,251,2049
32770,63,2050
32770,15,2051
32770,255,4091
32770,0,4092
32770,17,4093
32770,4,4094
32770,17,4095
32770,16,4097
32770,253,4098
32770,131,4099
32770,253,4100
32770,16,5000
32770,254,8190
32770,32,8191
32770,63,8192
32770,0,8193
32770,252,8194
32770,15,10000
32770,4,16381
32770,1,16382
32770,8,16383
32770,15,16384
32770,1,16385
32770,2,16386
32770,130,16387
32770,127,16388
32770,63,20000
32770,64,32763
32770,254,32764
32770,1,32765
32770,130,32766
32770,130,32767
32770,16,32768
32770,3,32769
32770,128,32770
32770,253,32771
32770,254,32772
32770,3,32773
32771,131,1
32771,132,2
32771,252,3
32771,32,4
32771,33,5
32771,65,10
32771,128,16
32771,129,32
32771,130,64
32771,251,125
32771,253,126
32771,254,127
32771,0,128
32771,1,129
32771,2,130
32771,3,131
32771,5,250
32771,7,251
32771,8,252
32771,9,253
32771,10,254
32771,15,255
32771,16,256
32771,17,257
32771,31,258
32771,63,259
32771,64,507
32771,127,508
32771,255,509
32771,4,510
32771,6,511
32771,129,512
32771,131,513
32771,33,514
32771,2,515
32771,254,1000
32771,4,1021
32771,5,1022
32771,128,1023
32771,131,1024
32771,2,1025
32771,129,1026
32771,10,1027
32771,0,1028
32771,10,1436
32771,8,1437
32771,64,1438
32771,4,1439
32771,6,1440
32771,0,1441
32771,131,1442
32771,255,1443
32771,31,1444
32771,0,2040
32771,16,2041
32771,132,2042
32771,5,2043
32771,6,2044
32771,252,2045
32771,15,2046
32771,127,2047
32771,3,2048
32771,0,2049
32771,17,2050
32771,251,2051
32771,2,4091
32771,127,4092
32771,10,4093
32771,33,4094
32771,64,4095
32771,128,4097
32771,252,4098
32771,33,4099
32771,8,4100
32771,64,5000
32771,63,8190
32771,32,8191
32771,253,8192
32771,16,8193
32771,31,8194
32771,4,10000
32771,9,16381
32771,251,16382
32771,32,16383
32771,252,16384
32771,65,16385
32771,4,16386
32771,31,16387
32771,0,16388
32771,128,20000
32771,130,32763
32771,6,32764
32771,251,32765
32771,4,32766
32771,0,32767
32771,131,32768
32771,254,32769
32771,253,32770
32771,33,32771
32771,32,32772
32771,32,32773
32772,131,1
32772,132,2
32772,252,3
32772,32,4
32772,33,5
32772,65,10
32772,128,16
32772,129,32
32772,130,64
32772,251,125
32772,253,126
32772,254,127
32772,0,128
32772,1,129
32772,2,130
32772,3,131
32772,5,250
32772,7,251
32772,8,252
32772,9,253
32772,10,254
32772,15,255
32772,16,256
32772,17,257
32772,31,258
32772,63,259
32772,64,507
32772,127,508
32772,255,509
32772,4,510
32772,6,511
32772,9,512
32772,251,513
32772,6,514
32772,15,515
32772,254,1000
32772,5,1021
32772,0,1022
32772,8,1023
32772,17,1024
32772,64,1025
32772,65,1026
32772,16,1027
32772,9,1028
32772,1,1436
32772,3,1437
32772,33,1438
32772,132,1439
32772,129,1440
32772,253,1441
32772,32,1442
32772,130,1443
32772,253,1444
32772,9,2040
32772,129,2041
32772,0,2042
32772,32,2043
32772,10,2044
32772,0,2045
32772,127,2046
32772,17,2047
32772,0,2048
32772,252,2049
32772,10,2050
32772,10,2051
32772,127,4091
32772,3,4092
32772,17,4093
32772,0,4094
32772,251,4095
32772,6,4097
32772,10,4098
32772,63,4099
32772,31,4100
32772,4,5000
32772,131,8190
32772,32,8191
32772,7,8192
32772,128,8193
32772,131,8194
32772,0,10000
32772,129,16381
32772,9,16382
32772,8,16383
32772,7,16384
32772,132,16385
32772,255,16386
32772,8,16387
32772,2,16388
32772,5,20000
32772,4,32763
32772,127,32764
32772,31,32765
32772,131,32766
32772,128,32767
32772,130,32768
32772,32,32769
32772,251,32770
32772,32,32771
32772,131,32772
32772,132,32773
32773,131,1
32773,132,2
32773,252,3
32773,32,4
32773,33,5
32773,65,10
32773,128,16
32773,129,32
32773,130,64
32773,251,125
32773,253,126
32773,254,127
32773,0,128
32773,1,129
32773,2,130
32773,3,131
32773,5,250
32773,7,251
32773,8,252
32773,9,253
32773,10,254
32773,15,255
32773,16,256
32773,17,257
32773,31,258
32773,63,259
32773,64,507
32773,127,508
32773,255,509
32773,4,510
32773,6,511
32773,32,512
32773,65,513
32773,254,514
32773,6,515
32773,253,1000
32773,129,1021
32773,3,1022
32773,32,1023
32773,10,1024
32773,0,1025
32773,130,1026
32773,131,1027
32773,2,1028
32773,251,1436
32773,15,1437
32773,31,1438
32773,131,1439
32773,254,1440
32773,131,1441
32773,1,1442
32773,17,1443
32773,64,1444
32773,31,2040
32773,131,2041
32773,254,2042
32773,131,2043
32773,31,2044
32773,65,2045
32773,65,2046
32773,129,2047
32773,1,2048
32773,2,2049
32773,127,2050
32773,17,2051
32773,33,4091
32773,255,4092
32773,16,4093
32773,1,4094
32773,7,4095
32773,32,4097
32773,252,4098
32773,131,4099
32773,3,4100
32773,1,5000
32773,17,8190
32773,3,8191
32773,7,8192
32773,132,8193
32773,251,8194
32773,5,10000
32773,6,16381
32773,17,16382
32773,2,16383
32773,130,16384
32773,17,16385
32773,128,16386
32773,129,16387
32773,127,16388
32773,17,20000
32773,132,32763
32773,0,32764
32773,253,32765
32773,31,32766
32773,127,32767
32773,0,32768
32773,251,32769
32773,131,32770
32773,129,32771
32773,64,32772
32773,10,32773
65530,131,1
65530,132,2
65530,252,3
65530,32,4
65530,33,5
65530,65,10
65530,128,16
65530,129,32
65530,130,64
65530,251,125
65530,253,126
65530,254,127
65530,0,128
65530,1,129
65530,2,130
65530,3,131
65530,5,250
65530,7,251
65530,8,252
65530,9,253
65530,10,254
65530,15,255
65530,16,256
65530,17,257
65530,31,258
65530,63,259
65530,64,507
65530,127,508
65530,255,509
65530,4,510
65530,6,511
65530,65,512
65530,255,513
65530,64,514
65530,31,515
65530,3,1000
65530,33,1021
65530,9,1022
65530,255,1023
65530,1,1024
65530,1,1025
65530,32,1026
65530,33,1027
65530,1,1028
65530,4,1436
65530,63,1437
65530,0,1438
65530,255,1439
65530,128,1440
65530,3,1441
65530,2,1442
65530,8,1443
65530,4,1444
65530,63,2040
65530,1,2041
65530,16,2042
65530,31,2043
65530,6,2044
65530,15,2045
65530,253,2046
65530,1,2047
65530,129,2048
65530,129,2049
65530,7,2050
65530,6,2051
65530,4,4091
65530,132,4092
65530,16,4093
65530,2,4094
65530,63,4095
65530,32,4096
65530,10,4097
65530,251,4098
65530,130,4099
65530,129,4100
65530,131,5000
65530,0,8190
65530,251,8192
65530,132,8193
65530,252,8194
65530,6,10000
65530,64,16381
65530,131,16382
65530,131,16383
65530,3,16384
65530,65,16385
65530,254,16386
65530,16,16387
65530,33,16388
65530,7,20000
65530,8,32763
65530,2,32764
65530,251,32765
65530,5,32766
65530,254,32767
65530,252,32768
65530,9,32769
65530,4,32770
65530,0,32771
65530,132,32772
65530,128,32773
65531,131,1
65531,132,2
65531,252,3
65531,32,4
65531,33,5
65531,65,10
65531,128,16
65531,129,32
65531,130,64
65531,251,125
65531,253,126
65531,254,127
65531,0,128
65531,1,129
65531,2,130
65531,3,131
65531,5,250
65531,7,251
65531,8,252
65531,9,253
65531,10,254
65531,15,255
65531,16,256
65531,17,257
65531,31,258
65531,63,259
65531,64,507
65531,127,508
65531,255,509
65531,4,510
65531,6,511
65531,255,512
65531,131,513
65531,64,514
65531,6,515
65531,253,1000
65531,16,1021
65531,252,1022
65531,128,1023
65531,255,1024
65531,8,1025
65531,64,1026
65531,255,1027
65531,255,1028
65531,131,1436
65531,65,1437
65531,132,1438
65531,9,1439
65531,6,1440
65531,131,1441
65531,65,1442
65531,253,1443
65531,63,1444
65531,17,2040
65531,9,2041
65531,252,2042
65531,6,2043
65531,4,2044
65531,2,2045
65531,3,2046
65531,32,2047
65531,129,2048
65531,6,2049
65531,5,2050
65531,8,2051
65531,130,4091
65531,130,4092
65531,5,4093
65531,128,4094
65531,3,4095
65531,132,4096
65531,10,4097
65531,64,4098
65531,64,4099
65531,8,4100
65531,6,5000
65531,127,8190
65531,254,8192
65531,2,8193
65531,8,8194
65531,128,10000
65531,33,16381
65531,129,16382
65531,10,16383
65531,64,16384
65531,64,16385
65531,64,16386
65531,65,16387
65531,33,16388
65531,4,20000
65531,15,32763
65531,132,32764
65531,4,32765
65531,5,32766
65531,255,32767
65531,0,32768
65531,6,32769
65531,2,32770
65531,64,32771
65531,64,32772
65531,254,32773
65532,131,1
65532,132,2
65532,252,3
65532,32,4
65532,33,5
65532,65,10
65532,128,16
65532,129,32
65532,130,64
65532,251,125
65532,253,126
65532,254,127
65532,0,128
65532,1,129
65532,2,130
65532,3,131
65532,5,250
65532,7,251
65532,8,252
65532,9,253
65532,10,254
65532,15,255
65532,16,256
65532,17,257
65532,31,258
65532,63,259
65532,64,507
65532,127,508
65532,255,509
65532,4,510
65532,6,511
65532,32,512
65532,127,513
65532,4,514
65532,65,515
65532,0,1000
65532,132,1021
65532,251,1022
65532,132,1023
65532,6,1024
65532,0,1025
65532,15,1026
65532,255,1027
65532,32,1028
65532,10,1436
65532,16,1437
65532,64,1438
65532,9,1439
65532,132,1440
65532,63,1441
65532,6,1442
65532,131,1443
65532,5,1444
65532,33,2040
65532,132,2041
65532,127,2042
65532,64,2043
65532,1,2044
65532,9,2045
65532,3,2046
65532,16,2047
65532,127,2048
65532,15,2049
65532,10,2050
65532,2,2051
65532,253,4091
65532,8,4092
65532,9,4093
65532,65,4094
65532,254,4095
65532,33,4096
65532,6,4097
65532,9,4098
65532,5,4099
65532,131,4100
65532,131,5000
65532,33,8190
65532,10,8192
65532,16,8193
65532,8,8194
65532,8,10000
65532,1,16381
65532,9,16382
65532,7,16383
65532,65,16384
65532,17,16385
65532,254,16386
65532,130,16387
65532,252,16388
65532,0,20000
65532,8,32763
65532,5,32764
65532,130,32765
65532,131,32766
65532,131,32767
65532,6,32768
65532,5,32769
65532,1,32770
65532,129,32771
65532,131,32772
65532,254,32773
65533,131,1
65533,132,2
65533,252,3
65533,32,4
65533,33,5
65533,65,10
65533,128,16
65533,129,32
65533,130,64
65533,251,125
65533,253,126
65533,254,127
65533,0,128
65533,1,129
65533,2,130
65533,3,131
65533,5,250
65533,7,251
65533,8,252
65533,9,253
65533,10,254
65533,15,255
65533,16,256
65533,17,257
65533,31,258
65533,63,259
65533,64,507
65533,127,508
65533,255,509
65533,4,510
65533,6,511
65533,8,512
65533,130,513
65533,15,514
65533,15,515
65533,252,1000
65533,2,1021
65533,1,1022
65533,3,1023
65533,132,1024
65533,4,1025
65533,128,1026
65533,64,1027
65533,128,1028
65533,251,1436
65533,252,1437
65533,130,1438
65533,127,1439
65533,4,1440
65533,9,1441
65533,128,1442
65533,255,1443
65533,254,1444
65533,5,2040
65533,253,2041
65533,253,2042
65533,5,2043
65533,2,2044
65533,7,2045
65533,6,2046
65533,33,2047
65533,132,2048
65533,0,2049
65533,1,2050
65533,6,2051
65533,9,4091
65533,255,4092
65533,33,4093
65533,0,4094
65533,32,4095
65533,3,4096
65533,33,4097
65533,17,4098
65533,132,4099
65533,131,4100
65533,7,5000
65533,2,8190
65533,128,8192
65533,10,8193
65533,131,8194
65533,251,10000
65533,127,16381
65533,33,16382
65533,10,16383
65533,63,16384
65533,2,16385
65533,1,16386
65533,0,16387
65533,1,16388
65533,2,20000
65533,7,32763
65533,254,32764
65533,7,32765
65533,32,32766
65533,9,32767
65533,31,32768
65533,0,32769
65533,33,32770
65533,251,32771
65533,33,32772
65533,254,32773
65534,131,1
65534,132,2
65534,252,3
65534,32,4
65534,33,5
65534,65,10
65534,128,16
65534,129,32
65534,130,64
65534,251,125
65534,253,126
65534,254,127
65534,0,128
65534,1,129
65534,2,130
65534,3,131
65534,5,250
65534,7,251
65534,8,252
65534,9,253
65534,10,254
65534,15,255
65534,16,256
65534,17,257
65534,31,258
65534,63,259
65534,64,507
65534,127,508
65534,255,509
65534,4,510
65534,6,511
65534,64,512
65534,128,513
65534,131,514
65534,6,515
65534,132,1000
65534,9,1021
65534,129,1022
65534,132,1023
65534,63,1024
65534,251,1025
65534,8,1026
65534,1,1027
65534,132,1028
65534,1,1436
65534,32,1437
65534,129,1438
65534,63,1439
65534,7,1440
65534,252,1441
65534,32,1442
65534,64,1443
65534,15,1444
65534,65,2040
65534,3,2041
65534,127,2042
65534,127,2043
65534,31,2044
65534,4,2045
65534,31,2046
65534,65,2047
65534,10,2048
65534,251,2049
65534,252,2050
65534,7,2051
65534,6,4091
65534,5,4092
65534,130,4093
65534,0,4094
65534,2,4095
65534,9,4096
65534,253,4097
65534,127,4098
65534,7,4099
65534,254,4100
65534,251,5000
65534,5,8190
65534,130,8192
65534,1,8193
65534,255,8194
65534,32,10000
65534,254,16381
65534,0,16382
65534,8,16383
65534,132,16384
65534,65,16385
65534,254,16386
65534,8,16387
65534,15,16388
65534,253,20000
65534,3,32763
65534,64,32764
65534,130,32765
65534,132,32766
65534,0,32767
65534,131,32768
65534,252,32769
65534,4,32770
65534,2,32771
65534,130,32772
65534,129,32773
65535,131,1
65535,132,2
65535,252,3
65535,32,4
65535,33,5
65535,65,10
65535,128,16
65535,129,32
65535,130,64
65535,251,125
65535,253,126
65535,254,127
65535,0,128
65535,1,129
65535,2,130
65535,3,131
65535,5,250
65535,7,251
65535,8,252
65535,9,253
65535,10,254
65535,15,255
65535,16,256
65535,17,257
65535,31,258
65535,63,259
65535,64,507
65535,127,508
65535,255,509
65535,4,510
65535,6,511
65535,63,512
65535,3,513
65535,254,514
65535,131,515
65535,0,1000
65535,129,1021
65535,2,1022
65535,254,1023
65535,1,1024
65535,255,1025
65535,254,1026
65535,127,1027
65535,16,1028
65535,65,1436
65535,131,1437
65535,1,1438
65535,10,1439
65535,33,1440
65535,33,1441
65535,8,1442
65535,33,1443
65535,7,1444
65535,1,2040
65535,253,2041
65535,9,2042
65535,32,2043
65535,65,2044
65535,4,2045
65535,254,2046
65535,7,2047
65535,2,2048
65535,253,2049
65535,253,2050
65535,127,2051
65535,130,4091
65535,17,4092
65535,128,4093
65535,132,4094
65535,127,4095
65535,132,4096
